PRICE_DATE_FULL,PRICE,PRICE_CURRENCY
2002-12-16 00:00:00.000,179.856,USD
2002-12-17 00:00:00.000,180.138,USD
2002-12-18 00:00:00.000,180.734,USD
2002-12-19 00:00:00.000,181.315,USD
2002-12-20 00:00:00.000,181.148,USD
2002-12-23 00:00:00.000,181.154,USD
2002-12-24 00:00:00.000,181.406,USD
2002-12-25 00:00:00.000,181.445,USD
2002-12-26 00:00:00.000,181.71,USD
2002-12-27 00:00:00.000,182.276,USD
2002-12-30 00:00:00.000,182.438,USD
2002-12-31 00:00:00.000,182.351,USD
2003-01-01 00:00:00.000,182.396,USD
2003-01-02 00:00:00.000,181.084,USD
2003-01-03 00:00:00.000,181.127,USD
2003-01-06 00:00:00.000,180.922,USD
2003-01-07 00:00:00.000,181.234,USD
2003-01-08 00:00:00.000,181.154,USD
2003-01-09 00:00:00.000,180.216,USD
2003-01-10 00:00:00.000,180.57,USD
2003-01-13 00:00:00.000,180.721,USD
2003-01-14 00:00:00.000,181.029,USD
2003-01-15 00:00:00.000,181.123,USD
2003-01-16 00:00:00.000,181.023,USD
2003-01-17 00:00:00.000,181.249,USD
2003-01-20 00:00:00.000,181.461,USD
2003-01-21 00:00:00.000,181.785,USD
2003-01-22 00:00:00.000,182.113,USD
2003-01-23 00:00:00.000,181.973,USD
2003-01-24 00:00:00.000,181.969,USD
2003-01-27 00:00:00.000,181.88,USD
2003-01-28 00:00:00.000,181.854,USD
2003-01-29 00:00:00.000,181.514,USD
2003-01-30 00:00:00.000,181.887,USD
2003-01-31 00:00:00.000,181.842,USD
2003-02-03 00:00:00.000,181.65,USD
2003-02-04 00:00:00.000,182.101,USD
2003-02-05 00:00:00.000,181.652,USD
2003-02-06 00:00:00.000,181.985,USD
2003-02-07 00:00:00.000,182.152,USD
2003-02-10 00:00:00.000,181.966,USD
2003-02-11 00:00:00.000,182.112,USD
2003-02-12 00:00:00.000,182.476,USD
2003-02-13 00:00:00.000,182.893,USD
2003-02-14 00:00:00.000,182.215,USD
2003-02-17 00:00:00.000,182.499,USD
2003-02-18 00:00:00.000,182.521,USD
2003-02-19 00:00:00.000,182.892,USD
2003-02-20 00:00:00.000,183.032,USD
2003-02-21 00:00:00.000,182.884,USD
2003-02-24 00:00:00.000,183.203,USD
2003-02-25 00:00:00.000,183.33,USD
2003-02-26 00:00:00.000,183.624,USD
2003-02-27 00:00:00.000,183.73,USD
2003-02-28 00:00:00.000,184.009,USD
2003-03-03 00:00:00.000,184.199,USD
2003-03-04 00:00:00.000,184.393,USD
2003-03-05 00:00:00.000,184.625,USD
2003-03-06 00:00:00.000,184.462,USD
2003-03-07 00:00:00.000,184.645,USD
2003-03-10 00:00:00.000,185.253,USD
2003-03-11 00:00:00.000,185.039,USD
2003-03-12 00:00:00.000,184.819,USD
2003-03-13 00:00:00.000,183.609,USD
2003-03-14 00:00:00.000,183.952,USD
2003-03-17 00:00:00.000,183.219,USD
2003-03-18 00:00:00.000,182.785,USD
2003-03-19 00:00:00.000,182.351,USD
2003-03-20 00:00:00.000,182.698,USD
2003-03-21 00:00:00.000,181.729,USD
2003-03-24 00:00:00.000,182.6,USD
2003-03-25 00:00:00.000,182.772,USD
2003-03-26 00:00:00.000,182.943,USD
2003-03-27 00:00:00.000,183.087,USD
2003-03-28 00:00:00.000,183.395,USD
2003-03-31 00:00:00.000,184.077,USD
2003-04-01 00:00:00.000,184.062,USD
2003-04-02 00:00:00.000,183.307,USD
2003-04-03 00:00:00.000,183.523,USD
2003-04-04 00:00:00.000,183.299,USD
2003-04-07 00:00:00.000,183.134,USD
2003-04-08 00:00:00.000,183.435,USD
2003-04-09 00:00:00.000,183.726,USD
2003-04-10 00:00:00.000,183.419,USD
2003-04-11 00:00:00.000,183.196,USD
2003-04-14 00:00:00.000,182.888,USD
2003-04-15 00:00:00.000,183.026,USD
2003-04-16 00:00:00.000,183.328,USD
2003-04-17 00:00:00.000,183.108,USD
2003-04-18 00:00:00.000,183.14,USD
2003-04-21 00:00:00.000,183.058,USD
2003-04-22 00:00:00.000,183.254,USD
2003-04-23 00:00:00.000,183.22,USD
2003-04-24 00:00:00.000,183.604,USD
2003-04-25 00:00:00.000,183.915,USD
2003-04-28 00:00:00.000,183.868,USD
2003-04-29 00:00:00.000,183.717,USD
2003-04-30 00:00:00.000,184.452,USD
2003-05-01 00:00:00.000,184.537,USD
2003-05-02 00:00:00.000,183.957,USD
2003-05-05 00:00:00.000,184.26,USD
2003-05-06 00:00:00.000,184.995,USD
2003-05-07 00:00:00.000,185.554,USD
2003-05-08 00:00:00.000,185.513,USD
2003-05-09 00:00:00.000,185.586,USD
2003-05-12 00:00:00.000,185.795,USD
2003-05-13 00:00:00.000,185.96,USD
2003-05-14 00:00:00.000,186.417,USD
2003-05-15 00:00:00.000,186.158,USD
2003-05-16 00:00:00.000,186.91,USD
2003-05-19 00:00:00.000,186.683,USD
2003-05-20 00:00:00.000,187.443,USD
2003-05-21 00:00:00.000,186.944,USD
2003-05-22 00:00:00.000,187.411,USD
2003-05-23 00:00:00.000,187.237,USD
2003-05-26 00:00:00.000,187.311,USD
2003-05-27 00:00:00.000,187.167,USD
2003-05-28 00:00:00.000,187.202,USD
2003-05-29 00:00:00.000,187.652,USD
2003-05-30 00:00:00.000,187.468,USD
2003-06-02 00:00:00.000,187.4,USD
2003-06-03 00:00:00.000,188.033,USD
2003-06-04 00:00:00.000,188.216,USD
2003-06-05 00:00:00.000,187.922,USD
2003-06-06 00:00:00.000,187.759,USD
2003-06-09 00:00:00.000,188.341,USD
2003-06-10 00:00:00.000,188.929,USD
2003-06-11 00:00:00.000,188.678,USD
2003-06-12 00:00:00.000,189.059,USD
2003-06-13 00:00:00.000,189.267,USD
2003-06-16 00:00:00.000,188.838,USD
2003-06-17 00:00:00.000,188.22,USD
2003-06-18 00:00:00.000,187.794,USD
2003-06-19 00:00:00.000,188.163,USD
2003-06-20 00:00:00.000,187.999,USD
2003-06-23 00:00:00.000,188.411,USD
2003-06-24 00:00:00.000,188.8,USD
2003-06-25 00:00:00.000,187.685,USD
2003-06-26 00:00:00.000,186.869,USD
2003-06-27 00:00:00.000,186.982,USD
2003-06-30 00:00:00.000,187.327,USD
2003-07-01 00:00:00.000,187.214,USD
2003-07-02 00:00:00.000,187.353,USD
2003-07-03 00:00:00.000,186.866,USD
2003-07-04 00:00:00.000,186.918,USD
2003-07-07 00:00:00.000,186.515,USD
2003-07-08 00:00:00.000,186.541,USD
2003-07-09 00:00:00.000,186.745,USD
2003-07-10 00:00:00.000,186.957,USD
2003-07-11 00:00:00.000,187.196,USD
2003-07-14 00:00:00.000,186.731,USD
2003-07-15 00:00:00.000,185.516,USD
2003-07-16 00:00:00.000,185.806,USD
2003-07-17 00:00:00.000,185.775,USD
2003-07-18 00:00:00.000,185.337,USD
2003-07-21 00:00:00.000,184.341,USD
2003-07-22 00:00:00.000,184.904,USD
2003-07-23 00:00:00.000,185.038,USD
2003-07-24 00:00:00.000,184.904,USD
2003-07-25 00:00:00.000,184.914,USD
2003-07-28 00:00:00.000,184.31,USD
2003-07-29 00:00:00.000,183.543,USD
2003-07-30 00:00:00.000,184.163,USD
2003-07-31 00:00:00.000,183.7,USD
2003-08-01 00:00:00.000,183.562,USD
2003-08-04 00:00:00.000,184.215,USD
2003-08-05 00:00:00.000,183.559,USD
2003-08-06 00:00:00.000,184.13,USD
2003-08-07 00:00:00.000,184.377,USD
2003-08-08 00:00:00.000,184.462,USD
2003-08-11 00:00:00.000,184.11,USD
2003-08-12 00:00:00.000,183.998,USD
2003-08-13 00:00:00.000,183.342,USD
2003-08-14 00:00:00.000,183.662,USD
2003-08-15 00:00:00.000,183.494,USD
2003-08-18 00:00:00.000,183.742,USD
2003-08-19 00:00:00.000,184.289,USD
2003-08-20 00:00:00.000,183.832,USD
2003-08-21 00:00:00.000,183.424,USD
2003-08-22 00:00:00.000,183.354,USD
2003-08-25 00:00:00.000,183.155,USD
2003-08-26 00:00:00.000,183.453,USD
2003-08-27 00:00:00.000,183.097,USD
2003-08-28 00:00:00.000,183.794,USD
2003-08-29 00:00:00.000,183.649,USD
2003-09-01 00:00:00.000,183.582,USD
2003-09-02 00:00:00.000,182.869,USD
2003-09-03 00:00:00.000,183.016,USD
2003-09-04 00:00:00.000,183.672,USD
2003-09-05 00:00:00.000,184.72,USD
2003-09-08 00:00:00.000,184.39,USD
2003-09-09 00:00:00.000,184.891,USD
2003-09-10 00:00:00.000,185.403,USD
2003-09-11 00:00:00.000,185.046,USD
2003-09-12 00:00:00.000,185.511,USD
2003-09-15 00:00:00.000,185.625,USD
2003-09-16 00:00:00.000,185.663,USD
2003-09-17 00:00:00.000,185.924,USD
2003-09-18 00:00:00.000,185.919,USD
2003-09-19 00:00:00.000,185.757,USD
2003-09-22 00:00:00.000,185.733,USD
2003-09-23 00:00:00.000,185.326,USD
2003-09-24 00:00:00.000,185.655,USD
2003-09-25 00:00:00.000,185.86,USD
2003-09-26 00:00:00.000,186.398,USD
2003-09-29 00:00:00.000,186.073,USD
2003-09-30 00:00:00.000,186.933,USD
2003-10-01 00:00:00.000,187.002,USD
2003-10-02 00:00:00.000,186.73,USD
2003-10-03 00:00:00.000,185.499,USD
2003-10-06 00:00:00.000,185.774,USD
2003-10-07 00:00:00.000,185.364,USD
2003-10-08 00:00:00.000,185.561,USD
2003-10-09 00:00:00.000,185.339,USD
2003-10-10 00:00:00.000,185.495,USD
2003-10-13 00:00:00.000,185.561,USD
2003-10-14 00:00:00.000,185.118,USD
2003-10-15 00:00:00.000,184.74,USD
2003-10-16 00:00:00.000,184.071,USD
2003-10-17 00:00:00.000,184.482,USD
2003-10-20 00:00:00.000,184.586,USD
2003-10-21 00:00:00.000,184.765,USD
2003-10-22 00:00:00.000,185.31,USD
2003-10-23 00:00:00.000,185.021,USD
2003-10-24 00:00:00.000,185.511,USD
2003-10-27 00:00:00.000,185.332,USD
2003-10-28 00:00:00.000,185.91,USD
2003-10-29 00:00:00.000,185.305,USD
2003-10-30 00:00:00.000,184.94,USD
2003-10-31 00:00:00.000,185.197,USD
2003-11-03 00:00:00.000,184.964,USD
2003-11-04 00:00:00.000,185.185,USD
2003-11-05 00:00:00.000,184.771,USD
2003-11-06 00:00:00.000,184.465,USD
2003-11-07 00:00:00.000,184.257,USD
2003-11-10 00:00:00.000,184.223,USD
2003-11-11 00:00:00.000,184.242,USD
2003-11-12 00:00:00.000,184.478,USD
2003-11-13 00:00:00.000,185.301,USD
2003-11-14 00:00:00.000,185.79,USD
2003-11-17 00:00:00.000,186.018,USD
2003-11-18 00:00:00.000,186.271,USD
2003-11-19 00:00:00.000,185.702,USD
2003-11-20 00:00:00.000,186.198,USD
2003-11-21 00:00:00.000,186.074,USD
2003-11-24 00:00:00.000,185.674,USD
2003-11-25 00:00:00.000,185.968,USD
2003-11-26 00:00:00.000,185.555,USD
2003-11-27 00:00:00.000,185.577,USD
2003-11-28 00:00:00.000,185.054,USD
2003-12-01 00:00:00.000,184.747,USD
2003-12-02 00:00:00.000,184.854,USD
2003-12-03 00:00:00.000,184.745,USD
2003-12-04 00:00:00.000,184.978,USD
2003-12-05 00:00:00.000,185.969,USD
2003-12-08 00:00:00.000,185.806,USD
2003-12-09 00:00:00.000,185.307,USD
2003-12-10 00:00:00.000,185.65,USD
2003-12-11 00:00:00.000,186.353,USD
2003-12-12 00:00:00.000,186.259,USD
2003-12-15 00:00:00.000,186.207,USD
2003-12-16 00:00:00.000,186.494,USD
2003-12-17 00:00:00.000,186.566,USD
2003-12-18 00:00:00.000,186.795,USD
2003-12-19 00:00:00.000,186.773,USD
2003-12-22 00:00:00.000,186.6,USD
2003-12-23 00:00:00.000,186.129,USD
2003-12-24 00:00:00.000,186.671,USD
2003-12-25 00:00:00.000,186.692,USD
2003-12-26 00:00:00.000,186.912,USD
2003-12-29 00:00:00.000,186.525,USD
2003-12-30 00:00:00.000,186.559,USD
2003-12-31 00:00:00.000,186.621,USD
2004-01-01 00:00:00.000,186.641,USD
2004-01-02 00:00:00.000,185.876,USD
2004-01-05 00:00:00.000,185.94,USD
2004-01-06 00:00:00.000,186.585,USD
2004-01-07 00:00:00.000,186.736,USD
2004-01-08 00:00:00.000,186.685,USD
2004-01-09 00:00:00.000,187.831,USD
2004-01-12 00:00:00.000,187.883,USD
2004-01-13 00:00:00.000,188.393,USD
2004-01-14 00:00:00.000,188.328,USD
2004-01-15 00:00:00.000,188.321,USD
2004-01-16 00:00:00.000,187.988,USD
2004-01-19 00:00:00.000,188.048,USD
2004-01-20 00:00:00.000,187.997,USD
2004-01-21 00:00:00.000,188.198,USD
2004-01-22 00:00:00.000,188.545,USD
2004-01-23 00:00:00.000,187.901,USD
2004-01-26 00:00:00.000,187.681,USD
2004-01-27 00:00:00.000,188.048,USD
2004-01-28 00:00:00.000,187.131,USD
2004-01-29 00:00:00.000,187.27,USD
2004-01-30 00:00:00.000,187.465,USD
2004-01-31 00:00:00.000,187.465,USD
2004-02-02 00:00:00.000,187.499,USD
2004-02-03 00:00:00.000,187.837,USD
2004-02-04 00:00:00.000,187.763,USD
2004-02-05 00:00:00.000,187.369,USD
2004-02-06 00:00:00.000,187.934,USD
2004-02-09 00:00:00.000,188.141,USD
2004-02-10 00:00:00.000,187.749,USD
2004-02-11 00:00:00.000,188.376,USD
2004-02-12 00:00:00.000,188.37,USD
2004-02-13 00:00:00.000,188.562,USD
2004-02-16 00:00:00.000,188.623,USD
2004-02-17 00:00:00.000,188.657,USD
2004-02-18 00:00:00.000,188.574,USD
2004-02-19 00:00:00.000,188.718,USD
2004-02-20 00:00:00.000,188.313,USD
2004-02-23 00:00:00.000,188.723,USD
2004-02-24 00:00:00.000,188.828,USD
2004-02-25 00:00:00.000,188.969,USD
2004-02-26 00:00:00.000,188.853,USD
2004-02-27 00:00:00.000,189.143,USD
2004-02-29 00:00:00.000,189.143,USD
2004-03-01 00:00:00.000,189.144,USD
2004-03-02 00:00:00.000,188.705,USD
2004-03-03 00:00:00.000,188.671,USD
2004-03-04 00:00:00.000,188.878,USD
2004-03-05 00:00:00.000,189.947,USD
2004-03-08 00:00:00.000,190.537,USD
2004-03-09 00:00:00.000,190.788,USD
2004-03-10 00:00:00.000,190.698,USD
2004-03-11 00:00:00.000,191.036,USD
2004-03-12 00:00:00.000,190.493,USD
2004-03-15 00:00:00.000,190.556,USD
2004-03-16 00:00:00.000,191.049,USD
2004-03-17 00:00:00.000,190.861,USD
2004-03-18 00:00:00.000,190.605,USD
2004-03-19 00:00:00.000,190.559,USD
2004-03-22 00:00:00.000,190.943,USD
2004-03-23 00:00:00.000,191.052,USD
2004-03-24 00:00:00.000,191.023,USD
2004-03-25 00:00:00.000,190.95,USD
2004-03-26 00:00:00.000,190.381,USD
2004-03-29 00:00:00.000,190.098,USD
2004-03-30 00:00:00.000,190.058,USD
2004-03-31 00:00:00.000,190.476,USD
2004-04-01 00:00:00.000,190.147,USD
2004-04-02 00:00:00.000,188.458,USD
2004-04-05 00:00:00.000,188.161,USD
2004-04-06 00:00:00.000,188.538,USD
2004-04-07 00:00:00.000,188.514,USD
2004-04-08 00:00:00.000,188.263,USD
2004-04-09 00:00:00.000,188.307,USD
2004-04-12 00:00:00.000,188.139,USD
2004-04-13 00:00:00.000,187.443,USD
2004-04-14 00:00:00.000,187.201,USD
2004-04-15 00:00:00.000,187.065,USD
2004-04-16 00:00:00.000,187.502,USD
2004-04-19 00:00:00.000,187.237,USD
2004-04-20 00:00:00.000,186.656,USD
2004-04-21 00:00:00.000,186.737,USD
2004-04-22 00:00:00.000,187.02,USD
2004-04-23 00:00:00.000,186.382,USD
2004-04-26 00:00:00.000,186.528,USD
2004-04-27 00:00:00.000,186.914,USD
2004-04-28 00:00:00.000,186.215,USD
2004-04-29 00:00:00.000,186.04,USD
2004-04-30 00:00:00.000,186.233,USD
2004-05-03 00:00:00.000,186.334,USD
2004-05-04 00:00:00.000,186.068,USD
2004-05-05 00:00:00.000,186.049,USD
2004-05-06 00:00:00.000,185.874,USD
2004-05-07 00:00:00.000,184.523,USD
2004-05-10 00:00:00.000,184.621,USD
2004-05-11 00:00:00.000,184.87,USD
2004-05-12 00:00:00.000,184.647,USD
2004-05-13 00:00:00.000,184.354,USD
2004-05-14 00:00:00.000,184.996,USD
2004-05-17 00:00:00.000,185.537,USD
2004-05-18 00:00:00.000,185.259,USD
2004-05-19 00:00:00.000,185.0,USD
2004-05-20 00:00:00.000,185.417,USD
2004-05-21 00:00:00.000,185.091,USD
2004-05-24 00:00:00.000,185.268,USD
2004-05-25 00:00:00.000,185.292,USD
2004-05-26 00:00:00.000,185.799,USD
2004-05-27 00:00:00.000,186.142,USD
2004-05-28 00:00:00.000,185.741,USD
2004-05-31 00:00:00.000,185.838,USD
2004-06-01 00:00:00.000,185.535,USD
2004-06-02 00:00:00.000,185.231,USD
2004-06-03 00:00:00.000,185.421,USD
2004-06-04 00:00:00.000,184.981,USD
2004-06-07 00:00:00.000,185.2,USD
2004-06-08 00:00:00.000,185.13,USD
2004-06-09 00:00:00.000,184.818,USD
2004-06-10 00:00:00.000,184.765,USD
2004-06-11 00:00:00.000,184.767,USD
2004-06-14 00:00:00.000,184.253,USD
2004-06-15 00:00:00.000,185.483,USD
2004-06-16 00:00:00.000,185.218,USD
2004-06-17 00:00:00.000,185.446,USD
2004-06-18 00:00:00.000,185.299,USD
2004-06-21 00:00:00.000,185.542,USD
2004-06-22 00:00:00.000,185.399,USD
2004-06-23 00:00:00.000,185.572,USD
2004-06-24 00:00:00.000,185.904,USD
2004-06-25 00:00:00.000,185.959,USD
2004-06-28 00:00:00.000,185.337,USD
2004-06-29 00:00:00.000,185.659,USD
2004-06-30 00:00:00.000,186.458,USD
2004-07-01 00:00:00.000,186.651,USD
2004-07-02 00:00:00.000,187.388,USD
2004-07-05 00:00:00.000,187.467,USD
2004-07-06 00:00:00.000,187.335,USD
2004-07-07 00:00:00.000,187.353,USD
2004-07-08 00:00:00.000,187.452,USD
2004-07-09 00:00:00.000,187.513,USD
2004-07-12 00:00:00.000,187.619,USD
2004-07-13 00:00:00.000,187.46,USD
2004-07-14 00:00:00.000,187.321,USD
2004-07-15 00:00:00.000,187.286,USD
2004-07-16 00:00:00.000,188.092,USD
2004-07-19 00:00:00.000,188.062,USD
2004-07-20 00:00:00.000,187.438,USD
2004-07-21 00:00:00.000,187.245,USD
2004-07-22 00:00:00.000,187.361,USD
2004-07-23 00:00:00.000,187.446,USD
2004-07-26 00:00:00.000,187.125,USD
2004-07-27 00:00:00.000,186.506,USD
2004-07-28 00:00:00.000,186.744,USD
2004-07-29 00:00:00.000,186.897,USD
2004-07-30 00:00:00.000,187.442,USD
2004-07-31 00:00:00.000,187.442,USD
2004-08-02 00:00:00.000,187.666,USD
2004-08-03 00:00:00.000,187.783,USD
2004-08-04 00:00:00.000,187.829,USD
2004-08-05 00:00:00.000,188.016,USD
2004-08-06 00:00:00.000,189.333,USD
2004-08-09 00:00:00.000,189.089,USD
2004-08-10 00:00:00.000,188.739,USD
2004-08-11 00:00:00.000,188.915,USD
2004-08-12 00:00:00.000,188.987,USD
2004-08-13 00:00:00.000,189.294,USD
2004-08-16 00:00:00.000,189.175,USD
2004-08-17 00:00:00.000,189.655,USD
2004-08-18 00:00:00.000,189.409,USD
2004-08-19 00:00:00.000,189.62,USD
2004-08-20 00:00:00.000,189.449,USD
2004-08-23 00:00:00.000,189.205,USD
2004-08-24 00:00:00.000,189.285,USD
2004-08-25 00:00:00.000,189.308,USD
2004-08-26 00:00:00.000,189.598,USD
2004-08-27 00:00:00.000,189.498,USD
2004-08-30 00:00:00.000,189.526,USD
2004-08-31 00:00:00.000,189.96,USD
2004-09-01 00:00:00.000,190.0,USD
2004-09-02 00:00:00.000,189.47,USD
2004-09-03 00:00:00.000,188.788,USD
2004-09-06 00:00:00.000,188.855,USD
2004-09-07 00:00:00.000,189.171,USD
2004-09-08 00:00:00.000,189.72,USD
2004-09-09 00:00:00.000,189.566,USD
2004-09-10 00:00:00.000,189.628,USD
2004-09-13 00:00:00.000,189.878,USD
2004-09-14 00:00:00.000,190.044,USD
2004-09-15 00:00:00.000,189.823,USD
2004-09-16 00:00:00.000,190.407,USD
2004-09-17 00:00:00.000,190.081,USD
2004-09-20 00:00:00.000,190.516,USD
2004-09-21 00:00:00.000,190.464,USD
2004-09-22 00:00:00.000,190.654,USD
2004-09-23 00:00:00.000,190.366,USD
2004-09-24 00:00:00.000,190.186,USD
2004-09-27 00:00:00.000,190.485,USD
2004-09-28 00:00:00.000,190.518,USD
2004-09-29 00:00:00.000,189.985,USD
2004-09-30 00:00:00.000,189.926,USD
2004-10-01 00:00:00.000,189.637,USD
2004-10-04 00:00:00.000,189.73,USD
2004-10-05 00:00:00.000,189.731,USD
2004-10-06 00:00:00.000,189.404,USD
2004-10-07 00:00:00.000,189.301,USD
2004-10-08 00:00:00.000,190.058,USD
2004-10-11 00:00:00.000,190.118,USD
2004-10-12 00:00:00.000,190.354,USD
2004-10-13 00:00:00.000,190.668,USD
2004-10-14 00:00:00.000,190.936,USD
2004-10-15 00:00:00.000,190.651,USD
2004-10-18 00:00:00.000,190.723,USD
2004-10-19 00:00:00.000,190.743,USD
2004-10-20 00:00:00.000,191.027,USD
2004-10-21 00:00:00.000,190.888,USD
2004-10-22 00:00:00.000,191.043,USD
2004-10-25 00:00:00.000,191.158,USD
2004-10-26 00:00:00.000,191.019,USD
2004-10-27 00:00:00.000,190.565,USD
2004-10-28 00:00:00.000,190.791,USD
2004-10-29 00:00:00.000,190.965,USD
2004-10-31 00:00:00.000,190.965,USD
2004-11-01 00:00:00.000,190.72,USD
2004-11-02 00:00:00.000,190.86,USD
2004-11-03 00:00:00.000,190.781,USD
2004-11-04 00:00:00.000,190.682,USD
2004-11-05 00:00:00.000,189.914,USD
2004-11-08 00:00:00.000,189.698,USD
2004-11-09 00:00:00.000,189.675,USD
2004-11-10 00:00:00.000,189.557,USD
2004-11-11 00:00:00.000,189.554,USD
2004-11-12 00:00:00.000,189.876,USD
2004-11-15 00:00:00.000,189.813,USD
2004-11-16 00:00:00.000,189.681,USD
2004-11-17 00:00:00.000,190.168,USD
2004-11-18 00:00:00.000,190.186,USD
2004-11-19 00:00:00.000,189.603,USD
2004-11-22 00:00:00.000,189.708,USD
2004-11-23 00:00:00.000,189.626,USD
2004-11-24 00:00:00.000,189.492,USD
2004-11-25 00:00:00.000,189.516,USD
2004-11-26 00:00:00.000,189.341,USD
2004-11-29 00:00:00.000,189.031,USD
2004-11-30 00:00:00.000,189.072,USD
2004-12-01 00:00:00.000,189.087,USD
2004-12-02 00:00:00.000,188.838,USD
2004-12-03 00:00:00.000,189.784,USD
2004-12-06 00:00:00.000,189.974,USD
2004-12-07 00:00:00.000,189.919,USD
2004-12-08 00:00:00.000,190.456,USD
2004-12-09 00:00:00.000,190.222,USD
2004-12-10 00:00:00.000,190.299,USD
2004-12-13 00:00:00.000,190.318,USD
2004-12-14 00:00:00.000,190.446,USD
2004-12-15 00:00:00.000,190.658,USD
2004-12-16 00:00:00.000,190.129,USD
2004-12-17 00:00:00.000,190.044,USD
2004-12-20 00:00:00.000,190.11,USD
2004-12-21 00:00:00.000,190.186,USD
2004-12-22 00:00:00.000,190.17,USD
2004-12-23 00:00:00.000,190.097,USD
2004-12-24 00:00:00.000,190.127,USD
2004-12-27 00:00:00.000,189.747,USD
2004-12-28 00:00:00.000,189.768,USD
2004-12-29 00:00:00.000,189.509,USD
2004-12-30 00:00:00.000,189.916,USD
2004-12-31 00:00:00.000,190.078,USD
2005-01-03 00:00:00.000,190.061,USD
2005-01-04 00:00:00.000,189.53,USD
2005-01-05 00:00:00.000,189.52,USD
2005-01-06 00:00:00.000,189.736,USD
2005-01-07 00:00:00.000,189.611,USD
2005-01-10 00:00:00.000,189.587,USD
2005-01-11 00:00:00.000,189.721,USD
2005-01-12 00:00:00.000,189.779,USD
2005-01-13 00:00:00.000,190.169,USD
2005-01-14 00:00:00.000,189.828,USD
2005-01-17 00:00:00.000,189.851,USD
2005-01-18 00:00:00.000,189.939,USD
2005-01-19 00:00:00.000,189.996,USD
2005-01-20 00:00:00.000,190.171,USD
2005-01-21 00:00:00.000,190.395,USD
2005-01-24 00:00:00.000,190.407,USD
2005-01-25 00:00:00.000,190.07,USD
2005-01-26 00:00:00.000,189.997,USD
2005-01-27 00:00:00.000,189.9,USD
2005-01-28 00:00:00.000,190.265,USD
2005-01-31 00:00:00.000,190.291,USD
2005-02-01 00:00:00.000,190.245,USD
2005-02-02 00:00:00.000,190.144,USD
2005-02-03 00:00:00.000,189.984,USD
2005-02-04 00:00:00.000,190.456,USD
2005-02-07 00:00:00.000,190.582,USD
2005-02-08 00:00:00.000,190.673,USD
2005-02-09 00:00:00.000,191.054,USD
2005-02-10 00:00:00.000,190.588,USD
2005-02-11 00:00:00.000,190.438,USD
2005-02-14 00:00:00.000,190.5,USD
2005-02-15 00:00:00.000,190.431,USD
2005-02-16 00:00:00.000,190.069,USD
2005-02-17 00:00:00.000,190.103,USD
2005-02-18 00:00:00.000,189.645,USD
2005-02-21 00:00:00.000,189.707,USD
2005-02-22 00:00:00.000,189.65,USD
2005-02-23 00:00:00.000,189.723,USD
2005-02-24 00:00:00.000,189.494,USD
2005-02-25 00:00:00.000,189.519,USD
2005-02-28 00:00:00.000,188.968,USD
2005-03-01 00:00:00.000,189.09,USD
2005-03-02 00:00:00.000,189.124,USD
2005-03-03 00:00:00.000,189.122,USD
2005-03-04 00:00:00.000,189.398,USD
2005-03-07 00:00:00.000,189.362,USD
2005-03-08 00:00:00.000,188.995,USD
2005-03-09 00:00:00.000,188.411,USD
2005-03-10 00:00:00.000,188.583,USD
2005-03-11 00:00:00.000,188.165,USD
2005-03-14 00:00:00.000,188.341,USD
2005-03-15 00:00:00.000,188.19,USD
2005-03-16 00:00:00.000,188.458,USD
2005-03-17 00:00:00.000,188.723,USD
2005-03-18 00:00:00.000,188.551,USD
2005-03-21 00:00:00.000,188.539,USD
2005-03-22 00:00:00.000,187.824,USD
2005-03-23 00:00:00.000,188.029,USD
2005-03-24 00:00:00.000,187.87,USD
2005-03-25 00:00:00.000,187.934,USD
2005-03-28 00:00:00.000,187.757,USD
2005-03-29 00:00:00.000,188.085,USD
2005-03-30 00:00:00.000,188.272,USD
2005-03-31 00:00:00.000,188.747,USD
2005-04-01 00:00:00.000,189.038,USD
2005-04-04 00:00:00.000,189.094,USD
2005-04-05 00:00:00.000,189.049,USD
2005-04-06 00:00:00.000,189.353,USD
2005-04-07 00:00:00.000,189.05,USD
2005-04-08 00:00:00.000,189.059,USD
2005-04-11 00:00:00.000,189.305,USD
2005-04-12 00:00:00.000,189.712,USD
2005-04-13 00:00:00.000,189.829,USD
2005-04-14 00:00:00.000,190.293,USD
2005-04-15 00:00:00.000,190.653,USD
2005-04-18 00:00:00.000,190.565,USD
2005-04-19 00:00:00.000,190.975,USD
2005-04-20 00:00:00.000,191.077,USD
2005-04-21 00:00:00.000,190.37,USD
2005-04-22 00:00:00.000,190.615,USD
2005-04-25 00:00:00.000,190.587,USD
2005-04-26 00:00:00.000,190.506,USD
2005-04-27 00:00:00.000,190.781,USD
2005-04-28 00:00:00.000,191.34,USD
2005-04-29 00:00:00.000,190.888,USD
2005-04-30 00:00:00.000,190.888,USD
2005-05-02 00:00:00.000,191.078,USD
2005-05-03 00:00:00.000,191.16,USD
2005-05-04 00:00:00.000,191.203,USD
2005-05-05 00:00:00.000,191.532,USD
2005-05-06 00:00:00.000,190.692,USD
2005-05-09 00:00:00.000,190.582,USD
2005-05-10 00:00:00.000,191.044,USD
2005-05-11 00:00:00.000,191.103,USD
2005-05-12 00:00:00.000,191.306,USD
2005-05-13 00:00:00.000,191.575,USD
