Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,PRICE_DATE,PRICE_TYPE,BASE_CURRENCY,PRICE_CURRENCY,FX_RATE
,,,,,,,,,2021-08-02 00:00:00.000,Fixing 16h,EUR,USD,1.18815
,,,,,,,,,2021-07-31 00:00:00.000,Fixing 16h,EUR,USD,1.1858
,,,,,,,,,2021-07-30 00:00:00.000,Fixing 16h,EUR,USD,1.1858
,,,,,,,,,2021-07-29 00:00:00.000,Fixing 16h,EUR,USD,1.18845
,,,,,,,,,2021-07-28 00:00:00.000,Fixing 16h,EUR,USD,1.17995
,,,,,,,,,2021-07-27 00:00:00.000,Fixing 16h,EUR,USD,1.18255
,,,,,,,,,2021-07-26 00:00:00.000,Fixing 16h,EUR,USD,1.1808
,,,,,,,,,2021-07-23 00:00:00.000,Fixing 16h,EUR,USD,1.17615
,,,,,,,,,2021-07-22 00:00:00.000,Fixing 16h,EUR,USD,1.17925
,,,,,,,,,2021-07-21 00:00:00.000,Fixing 16h,EUR,USD,1.17885
,,,,,,,,,2021-07-20 00:00:00.000,Fixing 16h,EUR,USD,1.17625
,,,,,,,,,2021-07-19 00:00:00.000,Fixing 16h,EUR,USD,1.18055
,,,,,,,,,2021-07-16 00:00:00.000,Fixing 16h,EUR,USD,1.1809
,,,,,,,,,2021-07-15 00:00:00.000,Fixing 16h,EUR,USD,1.18185
,,,,,,,,,2021-07-14 00:00:00.000,Fixing 16h,EUR,USD,1.1819
,,,,,,,,,2021-07-13 00:00:00.000,Fixing 16h,EUR,USD,1.18245
,,,,,,,,,2021-07-12 00:00:00.000,Fixing 16h,EUR,USD,1.1868
,,,,,,,,,2021-07-09 00:00:00.000,Fixing 16h,EUR,USD,1.18645
,,,,,,,,,2021-07-08 00:00:00.000,Fixing 16h,EUR,USD,1.18545
,,,,,,,,,2021-07-07 00:00:00.000,Fixing 16h,EUR,USD,1.17995
,,,,,,,,,2021-07-06 00:00:00.000,Fixing 16h,EUR,USD,1.183
,,,,,,,,,2021-07-05 00:00:00.000,Fixing 16h,EUR,USD,1.18615
,,,,,,,,,2021-07-02 00:00:00.000,Fixing 16h,EUR,USD,1.1843
,,,,,,,,,2021-07-01 00:00:00.000,Fixing 16h,EUR,USD,1.1868
,,,,,,,,,2021-06-30 00:00:00.000,Fixing 16h,EUR,USD,1.1859
,,,,,,,,,2021-06-29 00:00:00.000,Fixing 16h,EUR,USD,1.1905
,,,,,,,,,2021-06-28 00:00:00.000,Fixing 16h,EUR,USD,1.19265
,,,,,,,,,2021-06-25 00:00:00.000,Fixing 16h,EUR,USD,1.1951
,,,,,,,,,2021-06-24 00:00:00.000,Fixing 16h,EUR,USD,1.19265
,,,,,,,,,2021-06-23 00:00:00.000,Fixing 16h,EUR,USD,1.1948
,,,,,,,,,2021-06-22 00:00:00.000,Fixing 16h,EUR,USD,1.1899
,,,,,,,,,2021-06-21 00:00:00.000,Fixing 16h,EUR,USD,1.1911
,,,,,,,,,2021-06-18 00:00:00.000,Fixing 16h,EUR,USD,1.1856
,,,,,,,,,2021-06-17 00:00:00.000,Fixing 16h,EUR,USD,1.1942
,,,,,,,,,2021-06-16 00:00:00.000,Fixing 16h,EUR,USD,1.2119
,,,,,,,,,2021-06-15 00:00:00.000,Fixing 16h,EUR,USD,1.21265
,,,,,,,,,2021-06-14 00:00:00.000,Fixing 16h,EUR,USD,1.21245
,,,,,,,,,2021-06-11 00:00:00.000,Fixing 16h,EUR,USD,1.21105
,,,,,,,,,2021-06-10 00:00:00.000,Fixing 16h,EUR,USD,1.2172
,,,,,,,,,2021-06-09 00:00:00.000,Fixing 16h,EUR,USD,1.21855
,,,,,,,,,2021-06-08 00:00:00.000,Fixing 16h,EUR,USD,1.21865
,,,,,,,,,2021-06-07 00:00:00.000,Fixing 16h,EUR,USD,1.2187
,,,,,,,,,2021-06-04 00:00:00.000,Fixing 16h,EUR,USD,1.21635
,,,,,,,,,2021-06-03 00:00:00.000,Fixing 16h,EUR,USD,1.2137
,,,,,,,,,2021-06-02 00:00:00.000,Fixing 16h,EUR,USD,1.22065
,,,,,,,,,2021-06-01 00:00:00.000,Fixing 16h,EUR,USD,1.2245
,,,,,,,,,2021-05-31 00:00:00.000,Fixing 16h,EUR,USD,1.22265
,,,,,,,,,2021-05-28 00:00:00.000,Fixing 16h,EUR,USD,1.21815
,,,,,,,,,2021-05-27 00:00:00.000,Fixing 16h,EUR,USD,1.22015
,,,,,,,,,2021-05-26 00:00:00.000,Fixing 16h,EUR,USD,1.22175
,,,,,,,,,2021-05-25 00:00:00.000,Fixing 16h,EUR,USD,1.22445
,,,,,,,,,2021-05-24 00:00:00.000,Fixing 16h,EUR,USD,1.2219
,,,,,,,,,2021-05-21 00:00:00.000,Fixing 16h,EUR,USD,1.21885
,,,,,,,,,2021-05-20 00:00:00.000,Fixing 16h,EUR,USD,1.22155
,,,,,,,,,2021-05-19 00:00:00.000,Fixing 16h,EUR,USD,1.22155
,,,,,,,,,2021-05-18 00:00:00.000,Fixing 16h,EUR,USD,1.22185
,,,,,,,,,2021-05-17 00:00:00.000,Fixing 16h,EUR,USD,1.2145
,,,,,,,,,2021-05-14 00:00:00.000,Fixing 16h,EUR,USD,1.21335
,,,,,,,,,2021-05-13 00:00:00.000,Fixing 16h,EUR,USD,1.2074
,,,,,,,,,2021-05-12 00:00:00.000,Fixing 16h,EUR,USD,1.2076
,,,,,,,,,2021-05-11 00:00:00.000,Fixing 16h,EUR,USD,1.21615
,,,,,,,,,2021-05-10 00:00:00.000,Fixing 16h,EUR,USD,1.216
,,,,,,,,,2021-05-07 00:00:00.000,Fixing 16h,EUR,USD,1.2142
,,,,,,,,,2021-05-06 00:00:00.000,Fixing 16h,EUR,USD,1.2059
,,,,,,,,,2021-05-05 00:00:00.000,Fixing 16h,EUR,USD,1.2005
,,,,,,,,,2021-05-04 00:00:00.000,Fixing 16h,EUR,USD,1.2032
,,,,,,,,,2021-05-03 00:00:00.000,Fixing 16h,EUR,USD,1.20745
,,,,,,,,,2021-04-30 00:00:00.000,Fixing 16h,EUR,USD,1.2038
,,,,,,,,,2021-04-29 00:00:00.000,Fixing 16h,EUR,USD,1.2112
,,,,,,,,,2021-04-28 00:00:00.000,Fixing 16h,EUR,USD,1.20895
,,,,,,,,,2021-04-27 00:00:00.000,Fixing 16h,EUR,USD,1.20815
,,,,,,,,,2021-04-26 00:00:00.000,Fixing 16h,EUR,USD,1.20825
,,,,,,,,,2021-04-23 00:00:00.000,Fixing 16h,EUR,USD,1.20495
,,,,,,,,,2021-04-22 00:00:00.000,Fixing 16h,EUR,USD,1.20225
,,,,,,,,,2021-04-21 00:00:00.000,Fixing 16h,EUR,USD,1.20285
,,,,,,,,,2021-04-20 00:00:00.000,Fixing 16h,EUR,USD,1.20485
,,,,,,,,,2021-04-19 00:00:00.000,Fixing 16h,EUR,USD,1.20195
,,,,,,,,,2021-04-16 00:00:00.000,Fixing 16h,EUR,USD,1.19795
,,,,,,,,,2021-04-15 00:00:00.000,Fixing 16h,EUR,USD,1.197
,,,,,,,,,2021-04-14 00:00:00.000,Fixing 16h,EUR,USD,1.19675
,,,,,,,,,2021-04-13 00:00:00.000,Fixing 16h,EUR,USD,1.19255
,,,,,,,,,2021-04-12 00:00:00.000,Fixing 16h,EUR,USD,1.19075
,,,,,,,,,2021-04-09 00:00:00.000,Fixing 16h,EUR,USD,1.18895
,,,,,,,,,2021-04-08 00:00:00.000,Fixing 16h,EUR,USD,1.18975
,,,,,,,,,2021-04-07 00:00:00.000,Fixing 16h,EUR,USD,1.19005
,,,,,,,,,2021-04-06 00:00:00.000,Fixing 16h,EUR,USD,1.1839
,,,,,,,,,2021-04-05 00:00:00.000,Fixing 16h,EUR,USD,1.17985
,,,,,,,,,2021-04-02 00:00:00.000,Fixing 16h,EUR,USD,1.17605
,,,,,,,,,2021-04-01 00:00:00.000,Fixing 16h,EUR,USD,1.17605
,,,,,,,,,2021-03-31 00:00:00.000,Fixing 16h,EUR,USD,1.1753
,,,,,,,,,2021-03-30 00:00:00.000,Fixing 16h,EUR,USD,1.17275
,,,,,,,,,2021-03-29 00:00:00.000,Fixing 16h,EUR,USD,1.17635
,,,,,,,,,2021-03-26 00:00:00.000,Fixing 16h,EUR,USD,1.1797
,,,,,,,,,2021-03-25 00:00:00.000,Fixing 16h,EUR,USD,1.17755
,,,,,,,,,2021-03-24 00:00:00.000,Fixing 16h,EUR,USD,1.18305
,,,,,,,,,2021-03-23 00:00:00.000,Fixing 16h,EUR,USD,1.1872
,,,,,,,,,2021-03-22 00:00:00.000,Fixing 16h,EUR,USD,1.1932
,,,,,,,,,2021-03-19 00:00:00.000,Fixing 16h,EUR,USD,1.19095
,,,,,,,,,2021-03-18 00:00:00.000,Fixing 16h,EUR,USD,1.1925
,,,,,,,,,2021-03-17 00:00:00.000,Fixing 16h,EUR,USD,1.19045
,,,,,,,,,2021-03-16 00:00:00.000,Fixing 16h,EUR,USD,1.18945
,,,,,,,,,2021-03-15 00:00:00.000,Fixing 16h,EUR,USD,1.19165
,,,,,,,,,2021-03-12 00:00:00.000,Fixing 16h,EUR,USD,1.1938
,,,,,,,,,2021-03-11 00:00:00.000,Fixing 16h,EUR,USD,1.19605
,,,,,,,,,2021-03-10 00:00:00.000,Fixing 16h,EUR,USD,1.18965
,,,,,,,,,2021-03-09 00:00:00.000,Fixing 16h,EUR,USD,1.18835
,,,,,,,,,2021-03-08 00:00:00.000,Fixing 16h,EUR,USD,1.1858
,,,,,,,,,2021-03-05 00:00:00.000,Fixing 16h,EUR,USD,1.1909
,,,,,,,,,2021-03-04 00:00:00.000,Fixing 16h,EUR,USD,1.2041
,,,,,,,,,2021-03-03 00:00:00.000,Fixing 16h,EUR,USD,1.20745
,,,,,,,,,2021-03-02 00:00:00.000,Fixing 16h,EUR,USD,1.20625
,,,,,,,,,2021-03-01 00:00:00.000,Fixing 16h,EUR,USD,1.20515
,,,,,,,,,2021-02-28 00:00:00.000,Fixing 16h,EUR,USD,1.2138
,,,,,,,,,2021-02-26 00:00:00.000,Fixing 16h,EUR,USD,1.2138
,,,,,,,,,2021-02-25 00:00:00.000,Fixing 16h,EUR,USD,1.2224
,,,,,,,,,2021-02-24 00:00:00.000,Fixing 16h,EUR,USD,1.21225
,,,,,,,,,2021-02-23 00:00:00.000,Fixing 16h,EUR,USD,1.21595
,,,,,,,,,2021-02-22 00:00:00.000,Fixing 16h,EUR,USD,1.21375
,,,,,,,,,2021-02-19 00:00:00.000,Fixing 16h,EUR,USD,1.2127
,,,,,,,,,2021-02-18 00:00:00.000,Fixing 16h,EUR,USD,1.2073
,,,,,,,,,2021-02-17 00:00:00.000,Fixing 16h,EUR,USD,1.20325
,,,,,,,,,2021-02-16 00:00:00.000,Fixing 16h,EUR,USD,1.2119
,,,,,,,,,2021-02-15 00:00:00.000,Fixing 16h,EUR,USD,1.2132
,,,,,,,,,2021-02-12 00:00:00.000,Fixing 16h,EUR,USD,1.21185
,,,,,,,,,2021-02-11 00:00:00.000,Fixing 16h,EUR,USD,1.2132
,,,,,,,,,2021-02-10 00:00:00.000,Fixing 16h,EUR,USD,1.21305
,,,,,,,,,2021-02-09 00:00:00.000,Fixing 16h,EUR,USD,1.20975
,,,,,,,,,2021-02-08 00:00:00.000,Fixing 16h,EUR,USD,1.20475
,,,,,,,,,2021-02-05 00:00:00.000,Fixing 16h,EUR,USD,1.20255
,,,,,,,,,2021-02-04 00:00:00.000,Fixing 16h,EUR,USD,1.19785
,,,,,,,,,2021-02-03 00:00:00.000,Fixing 16h,EUR,USD,1.20125
,,,,,,,,,2021-02-02 00:00:00.000,Fixing 16h,EUR,USD,1.20285
,,,,,,,,,2021-02-01 00:00:00.000,Fixing 16h,EUR,USD,1.20825
,,,,,,,,,2021-01-31 00:00:00.000,Fixing 16h,EUR,USD,1.2149
,,,,,,,,,2021-01-29 00:00:00.000,Fixing 16h,EUR,USD,1.2149
,,,,,,,,,2021-01-28 00:00:00.000,Fixing 16h,EUR,USD,1.21225
,,,,,,,,,2021-01-27 00:00:00.000,Fixing 16h,EUR,USD,1.2091
,,,,,,,,,2021-01-26 00:00:00.000,Fixing 16h,EUR,USD,1.21665
,,,,,,,,,2021-01-25 00:00:00.000,Fixing 16h,EUR,USD,1.213
,,,,,,,,,2021-01-22 00:00:00.000,Fixing 16h,EUR,USD,1.21725
,,,,,,,,,2021-01-21 00:00:00.000,Fixing 16h,EUR,USD,1.21505
,,,,,,,,,2021-01-20 00:00:00.000,Fixing 16h,EUR,USD,1.2105
,,,,,,,,,2021-01-19 00:00:00.000,Fixing 16h,EUR,USD,1.21275
,,,,,,,,,2021-01-18 00:00:00.000,Fixing 16h,EUR,USD,1.2075
,,,,,,,,,2021-01-15 00:00:00.000,Fixing 16h,EUR,USD,1.20925
,,,,,,,,,2021-01-14 00:00:00.000,Fixing 16h,EUR,USD,1.2135
,,,,,,,,,2021-01-13 00:00:00.000,Fixing 16h,EUR,USD,1.21605
,,,,,,,,,2021-01-12 00:00:00.000,Fixing 16h,EUR,USD,1.21585
,,,,,,,,,2021-01-11 00:00:00.000,Fixing 16h,EUR,USD,1.21505
,,,,,,,,,2021-01-08 00:00:00.000,Fixing 16h,EUR,USD,1.2256
,,,,,,,,,2021-01-07 00:00:00.000,Fixing 16h,EUR,USD,1.22595
,,,,,,,,,2021-01-06 00:00:00.000,Fixing 16h,EUR,USD,1.2281
,,,,,,,,,2021-01-05 00:00:00.000,Fixing 16h,EUR,USD,1.22765
,,,,,,,,,2021-01-04 00:00:00.000,Fixing 16h,EUR,USD,1.2272
,,,,,,,,,2021-01-01 00:00:00.000,Fixing 16h,EUR,USD,1.22355
,,,,,,,,,2020-12-31 00:00:00.000,Fixing 16h,EUR,USD,1.22355
,,,,,,,,,2020-12-30 00:00:00.000,Fixing 16h,EUR,USD,1.23005
,,,,,,,,,2020-12-29 00:00:00.000,Fixing 16h,EUR,USD,1.22415
,,,,,,,,,2020-12-28 00:00:00.000,Fixing 16h,EUR,USD,1.22145
,,,,,,,,,2020-12-25 00:00:00.000,Fixing 16h,EUR,USD,1.21835
,,,,,,,,,2020-12-24 00:00:00.000,Fixing 16h,EUR,USD,1.21835
,,,,,,,,,2020-12-23 00:00:00.000,Fixing 16h,EUR,USD,1.21865
,,,,,,,,,2020-12-22 00:00:00.000,Fixing 16h,EUR,USD,1.21685
,,,,,,,,,2020-12-21 00:00:00.000,Fixing 16h,EUR,USD,1.22125
,,,,,,,,,2020-12-18 00:00:00.000,Fixing 16h,EUR,USD,1.22345
,,,,,,,,,2020-12-17 00:00:00.000,Fixing 16h,EUR,USD,1.2245
,,,,,,,,,2020-12-16 00:00:00.000,Fixing 16h,EUR,USD,1.21865
,,,,,,,,,2020-12-15 00:00:00.000,Fixing 16h,EUR,USD,1.21525
,,,,,,,,,2020-12-14 00:00:00.000,Fixing 16h,EUR,USD,1.2125
,,,,,,,,,2020-12-11 00:00:00.000,Fixing 16h,EUR,USD,1.21075
,,,,,,,,,2020-12-10 00:00:00.000,Fixing 16h,EUR,USD,1.21295
,,,,,,,,,2020-12-09 00:00:00.000,Fixing 16h,EUR,USD,1.20815
,,,,,,,,,2020-12-08 00:00:00.000,Fixing 16h,EUR,USD,1.21135
,,,,,,,,,2020-12-07 00:00:00.000,Fixing 16h,EUR,USD,1.21335
,,,,,,,,,2020-12-04 00:00:00.000,Fixing 16h,EUR,USD,1.21415
,,,,,,,,,2020-12-03 00:00:00.000,Fixing 16h,EUR,USD,1.216
,,,,,,,,,2020-12-02 00:00:00.000,Fixing 16h,EUR,USD,1.2078
,,,,,,,,,2020-12-01 00:00:00.000,Fixing 16h,EUR,USD,1.20325
,,,,,,,,,2020-11-30 00:00:00.000,Fixing 16h,EUR,USD,1.1962
,,,,,,,,,2020-11-27 00:00:00.000,Fixing 16h,EUR,USD,1.19485
,,,,,,,,,2020-11-26 00:00:00.000,Fixing 16h,EUR,USD,1.1902
,,,,,,,,,2020-11-25 00:00:00.000,Fixing 16h,EUR,USD,1.19005
,,,,,,,,,2020-11-24 00:00:00.000,Fixing 16h,EUR,USD,1.18725
,,,,,,,,,2020-11-23 00:00:00.000,Fixing 16h,EUR,USD,1.18185
,,,,,,,,,2020-11-20 00:00:00.000,Fixing 16h,EUR,USD,1.1854
,,,,,,,,,2020-11-19 00:00:00.000,Fixing 16h,EUR,USD,1.184
,,,,,,,,,2020-11-18 00:00:00.000,Fixing 16h,EUR,USD,1.1876
,,,,,,,,,2020-11-17 00:00:00.000,Fixing 16h,EUR,USD,1.18755
,,,,,,,,,2020-11-16 00:00:00.000,Fixing 16h,EUR,USD,1.18365
,,,,,,,,,2020-11-13 00:00:00.000,Fixing 16h,EUR,USD,1.182
,,,,,,,,,2020-11-12 00:00:00.000,Fixing 16h,EUR,USD,1.18105
,,,,,,,,,2020-11-11 00:00:00.000,Fixing 16h,EUR,USD,1.1758
,,,,,,,,,2020-11-10 00:00:00.000,Fixing 16h,EUR,USD,1.18205
,,,,,,,,,2020-11-09 00:00:00.000,Fixing 16h,EUR,USD,1.1824
,,,,,,,,,2020-11-06 00:00:00.000,Fixing 16h,EUR,USD,1.18745
,,,,,,,,,2020-11-05 00:00:00.000,Fixing 16h,EUR,USD,1.18265
,,,,,,,,,2020-11-04 00:00:00.000,Fixing 16h,EUR,USD,1.17085
,,,,,,,,,2020-11-03 00:00:00.000,Fixing 16h,EUR,USD,1.17305
,,,,,,,,,2020-11-02 00:00:00.000,Fixing 16h,EUR,USD,1.16365
,,,,,,,,,2020-10-31 00:00:00.000,Fixing 16h,EUR,USD,1.16485
,,,,,,,,,2020-10-30 00:00:00.000,Fixing 16h,EUR,USD,1.16485
,,,,,,,,,2020-10-29 00:00:00.000,Fixing 16h,EUR,USD,1.16575
,,,,,,,,,2020-10-28 00:00:00.000,Fixing 16h,EUR,USD,1.17515
,,,,,,,,,2020-10-27 00:00:00.000,Fixing 16h,EUR,USD,1.1833
,,,,,,,,,2020-10-26 00:00:00.000,Fixing 16h,EUR,USD,1.18175
,,,,,,,,,2020-10-23 00:00:00.000,Fixing 16h,EUR,USD,1.18355
,,,,,,,,,2020-10-22 00:00:00.000,Fixing 16h,EUR,USD,1.18275
,,,,,,,,,2020-10-21 00:00:00.000,Fixing 16h,EUR,USD,1.18745
,,,,,,,,,2020-10-20 00:00:00.000,Fixing 16h,EUR,USD,1.18305
,,,,,,,,,2020-10-19 00:00:00.000,Fixing 16h,EUR,USD,1.1783
,,,,,,,,,2020-10-16 00:00:00.000,Fixing 16h,EUR,USD,1.172
,,,,,,,,,2020-10-15 00:00:00.000,Fixing 16h,EUR,USD,1.16995
,,,,,,,,,2020-10-14 00:00:00.000,Fixing 16h,EUR,USD,1.17595
,,,,,,,,,2020-10-13 00:00:00.000,Fixing 16h,EUR,USD,1.1744
,,,,,,,,,2020-10-12 00:00:00.000,Fixing 16h,EUR,USD,1.18125
,,,,,,,,,2020-10-09 00:00:00.000,Fixing 16h,EUR,USD,1.18145
,,,,,,,,,2020-10-08 00:00:00.000,Fixing 16h,EUR,USD,1.17485
,,,,,,,,,2020-10-07 00:00:00.000,Fixing 16h,EUR,USD,1.17615
,,,,,,,,,2020-10-06 00:00:00.000,Fixing 16h,EUR,USD,1.17915
,,,,,,,,,2020-10-05 00:00:00.000,Fixing 16h,EUR,USD,1.17925
,,,,,,,,,2020-10-02 00:00:00.000,Fixing 16h,EUR,USD,1.17145
,,,,,,,,,2020-10-01 00:00:00.000,Fixing 16h,EUR,USD,1.17355
,,,,,,,,,2020-09-30 00:00:00.000,Fixing 16h,EUR,USD,1.17265
,,,,,,,,,2024-09-30 00:00:00.000,Fixing 20h,EUR,CHF,0.94245
,,,,,,,,,2024-09-27 00:00:00.000,Fixing 20h,EUR,CHF,0.93873
,,,,,,,,,2024-09-26 00:00:00.000,Fixing 20h,EUR,CHF,0.94538
,,,,,,,,,2024-09-25 00:00:00.000,Fixing 20h,EUR,CHF,0.94631
,,,,,,,,,2024-09-24 00:00:00.000,Fixing 20h,EUR,CHF,0.94275
,,,,,,,,,2024-09-23 00:00:00.000,Fixing 20h,EUR,CHF,0.94119
,,,,,,,,,2024-09-20 00:00:00.000,Fixing 20h,EUR,CHF,0.94925
,,,,,,,,,2024-09-19 00:00:00.000,Fixing 20h,EUR,CHF,0.94551
,,,,,,,,,2024-09-18 00:00:00.000,Fixing 20h,EUR,CHF,0.94063
,,,,,,,,,2024-09-17 00:00:00.000,Fixing 20h,EUR,CHF,0.94092
,,,,,,,,,2024-09-16 00:00:00.000,Fixing 20h,EUR,CHF,0.9402
,,,,,,,,,2024-09-13 00:00:00.000,Fixing 20h,EUR,CHF,0.93975
,,,,,,,,,2024-09-12 00:00:00.000,Fixing 20h,EUR,CHF,0.94231
,,,,,,,,,2024-09-11 00:00:00.000,Fixing 20h,EUR,CHF,0.93799
,,,,,,,,,2024-09-10 00:00:00.000,Fixing 20h,EUR,CHF,0.93354
,,,,,,,,,2024-09-09 00:00:00.000,Fixing 20h,EUR,CHF,0.93686
,,,,,,,,,2024-09-06 00:00:00.000,Fixing 20h,EUR,CHF,0.93444
,,,,,,,,,2024-09-05 00:00:00.000,Fixing 20h,EUR,CHF,0.93845
,,,,,,,,,2024-09-04 00:00:00.000,Fixing 20h,EUR,CHF,0.93836
,,,,,,,,,2024-09-03 00:00:00.000,Fixing 20h,EUR,CHF,0.93881
,,,,,,,,,2024-09-02 00:00:00.000,Fixing 20h,EUR,CHF,0.94258
,,,,,,,,,2024-08-30 00:00:00.000,Fixing 20h,EUR,CHF,0.93994
,,,,,,,,,2024-08-29 00:00:00.000,Fixing 20h,EUR,CHF,0.93736
,,,,,,,,,2024-08-28 00:00:00.000,Fixing 20h,EUR,CHF,0.93627
,,,,,,,,,2024-08-27 00:00:00.000,Fixing 20h,EUR,CHF,0.9413
,,,,,,,,,2024-08-26 00:00:00.000,Fixing 20h,EUR,CHF,0.94579
,,,,,,,,,2024-08-23 00:00:00.000,Fixing 20h,EUR,CHF,0.9486
,,,,,,,,,2024-08-22 00:00:00.000,Fixing 20h,EUR,CHF,0.94668
,,,,,,,,,2024-08-21 00:00:00.000,Fixing 20h,EUR,CHF,0.94947
,,,,,,,,,2024-08-20 00:00:00.000,Fixing 20h,EUR,CHF,0.95143
,,,,,,,,,2024-08-19 00:00:00.000,Fixing 20h,EUR,CHF,0.95599
,,,,,,,,,2024-08-16 00:00:00.000,Fixing 20h,EUR,CHF,0.95532
,,,,,,,,,2024-08-15 00:00:00.000,Fixing 20h,EUR,CHF,0.95745
,,,,,,,,,2024-08-14 00:00:00.000,Fixing 20h,EUR,CHF,0.95288
,,,,,,,,,2024-08-13 00:00:00.000,Fixing 20h,EUR,CHF,0.9502
,,,,,,,,,2024-08-12 00:00:00.000,Fixing 20h,EUR,CHF,0.94577
,,,,,,,,,2024-08-09 00:00:00.000,Fixing 20h,EUR,CHF,0.94422
,,,,,,,,,2024-08-08 00:00:00.000,Fixing 20h,EUR,CHF,0.94542
,,,,,,,,,2024-08-07 00:00:00.000,Fixing 20h,EUR,CHF,0.94139
,,,,,,,,,2024-08-06 00:00:00.000,Fixing 20h,EUR,CHF,0.93277
,,,,,,,,,2024-08-05 00:00:00.000,Fixing 20h,EUR,CHF,0.93188
,,,,,,,,,2024-08-02 00:00:00.000,Fixing 20h,EUR,CHF,0.93768
,,,,,,,,,2024-08-01 00:00:00.000,Fixing 20h,EUR,CHF,0.94149
,,,,,,,,,2024-07-31 00:00:00.000,Fixing 20h,EUR,CHF,0.95209
,,,,,,,,,2024-07-30 00:00:00.000,Fixing 20h,EUR,CHF,0.95547
,,,,,,,,,2024-07-29 00:00:00.000,Fixing 20h,EUR,CHF,0.95921
,,,,,,,,,2024-07-26 00:00:00.000,Fixing 20h,EUR,CHF,0.95932
,,,,,,,,,2024-07-25 00:00:00.000,Fixing 20h,EUR,CHF,0.95542
,,,,,,,,,2024-07-24 00:00:00.000,Fixing 20h,EUR,CHF,0.96003
,,,,,,,,,2024-07-23 00:00:00.000,Fixing 20h,EUR,CHF,0.96729
,,,,,,,,,2024-07-22 00:00:00.000,Fixing 20h,EUR,CHF,0.96873
,,,,,,,,,2024-07-19 00:00:00.000,Fixing 20h,EUR,CHF,0.96727
,,,,,,,,,2024-07-18 00:00:00.000,Fixing 20h,EUR,CHF,0.96685
,,,,,,,,,2024-07-17 00:00:00.000,Fixing 20h,EUR,CHF,0.96652
,,,,,,,,,2024-07-16 00:00:00.000,Fixing 20h,EUR,CHF,0.97447
,,,,,,,,,2024-07-15 00:00:00.000,Fixing 20h,EUR,CHF,0.97611
,,,,,,,,,2024-07-12 00:00:00.000,Fixing 20h,EUR,CHF,0.97576
,,,,,,,,,2024-07-11 00:00:00.000,Fixing 20h,EUR,CHF,0.97312
,,,,,,,,,2024-07-10 00:00:00.000,Fixing 20h,EUR,CHF,0.97393
,,,,,,,,,2024-07-09 00:00:00.000,Fixing 20h,EUR,CHF,0.97079
,,,,,,,,,2024-07-08 00:00:00.000,Fixing 20h,EUR,CHF,0.97111
,,,,,,,,,2024-07-05 00:00:00.000,Fixing 20h,EUR,CHF,0.9708
,,,,,,,,,2024-07-04 00:00:00.000,Fixing 20h,EUR,CHF,0.97303
,,,,,,,,,2024-07-03 00:00:00.000,Fixing 20h,EUR,CHF,0.97223
,,,,,,,,,2024-07-02 00:00:00.000,Fixing 20h,EUR,CHF,0.97129
,,,,,,,,,2024-07-01 00:00:00.000,Fixing 20h,EUR,CHF,0.96946
,,,,,,,,,2024-06-28 00:00:00.000,Fixing 20h,EUR,CHF,0.96258
,,,,,,,,,2024-06-27 00:00:00.000,Fixing 20h,EUR,CHF,0.96193
,,,,,,,,,2024-06-26 00:00:00.000,Fixing 20h,EUR,CHF,0.95832
,,,,,,,,,2024-06-25 00:00:00.000,Fixing 20h,EUR,CHF,0.95846
,,,,,,,,,2024-06-24 00:00:00.000,Fixing 20h,EUR,CHF,0.95866
,,,,,,,,,2024-06-21 00:00:00.000,Fixing 20h,EUR,CHF,0.95626
,,,,,,,,,2024-06-20 00:00:00.000,Fixing 20h,EUR,CHF,0.95422
,,,,,,,,,2024-06-19 00:00:00.000,Fixing 20h,EUR,CHF,0.95022
,,,,,,,,,2024-06-18 00:00:00.000,Fixing 20h,EUR,CHF,0.94911
,,,,,,,,,2024-06-17 00:00:00.000,Fixing 20h,EUR,CHF,0.95545
,,,,,,,,,2024-06-14 00:00:00.000,Fixing 20h,EUR,CHF,0.95257
,,,,,,,,,2024-06-13 00:00:00.000,Fixing 20h,EUR,CHF,0.96005
,,,,,,,,,2024-06-12 00:00:00.000,Fixing 20h,EUR,CHF,0.96672
,,,,,,,,,2024-06-11 00:00:00.000,Fixing 20h,EUR,CHF,0.96397
,,,,,,,,,2024-06-10 00:00:00.000,Fixing 20h,EUR,CHF,0.96481
,,,,,,,,,2024-06-07 00:00:00.000,Fixing 20h,EUR,CHF,0.96854
,,,,,,,,,2024-06-06 00:00:00.000,Fixing 20h,EUR,CHF,0.97011
,,,,,,,,,2024-06-05 00:00:00.000,Fixing 20h,EUR,CHF,0.97134
,,,,,,,,,2024-06-04 00:00:00.000,Fixing 20h,EUR,CHF,0.96795
,,,,,,,,,2024-06-03 00:00:00.000,Fixing 20h,EUR,CHF,0.97594
,,,,,,,,,2024-05-31 00:00:00.000,Fixing 20h,EUR,CHF,0.97901
,,,,,,,,,2024-05-30 00:00:00.000,Fixing 20h,EUR,CHF,0.97943
,,,,,,,,,2024-05-29 00:00:00.000,Fixing 20h,EUR,CHF,0.98745
,,,,,,,,,2024-05-28 00:00:00.000,Fixing 20h,EUR,CHF,0.99058
