Bloomberg Code,Quote Date,Quote Close,Currency
USGG10YR Index,2009-08-13,3.595,USD
USGG10YR Index,2009-08-14,3.5688,USD
USGG10YR Index,2009-08-17,3.4684,USD
USGG10YR Index,2009-08-18,3.5092,USD
USGG10YR Index,2009-08-19,3.4517,USD
USGG10YR Index,2009-08-20,3.4313,USD
USGG10YR Index,2009-08-21,3.5649,USD
USGG10YR Index,2009-08-24,3.4755,USD
USGG10YR Index,2009-08-25,3.4348,USD
USGG10YR Index,2009-08-26,3.4329,USD
USGG10YR Index,2009-08-27,3.4531,USD
USGG10YR Index,2009-08-28,3.4456,USD
USGG10YR Index,2009-08-31,3.3975,USD
USGG10YR Index,2009-09-01,3.3625,USD
USGG10YR Index,2009-09-02,3.3056,USD
USGG10YR Index,2009-09-03,3.344,USD
USGG10YR Index,2009-09-04,3.4378,USD
USGG10YR Index,2009-09-07,3.4415,USD
USGG10YR Index,2009-09-08,3.4823,USD
USGG10YR Index,2009-09-09,3.4711,USD
USGG10YR Index,2009-09-10,3.3472,USD
USGG10YR Index,2009-09-11,3.347,USD
USGG10YR Index,2009-09-14,3.4208,USD
USGG10YR Index,2009-09-15,3.4541,USD
USGG10YR Index,2009-09-16,3.469,USD
USGG10YR Index,2009-09-17,3.3836,USD
USGG10YR Index,2009-09-18,3.4632,USD
USGG10YR Index,2009-09-21,3.4799,USD
USGG10YR Index,2009-09-22,3.4445,USD
USGG10YR Index,2009-09-23,3.4184,USD
USGG10YR Index,2009-09-24,3.3813,USD
USGG10YR Index,2009-09-25,3.3184,USD
USGG10YR Index,2009-09-28,3.2797,USD
USGG10YR Index,2009-09-29,3.2906,USD
USGG10YR Index,2009-09-30,3.3053,USD
USGG10YR Index,2009-10-01,3.179,USD
USGG10YR Index,2009-10-02,3.2188,USD
USGG10YR Index,2009-10-05,3.2205,USD
USGG10YR Index,2009-10-06,3.2552,USD
USGG10YR Index,2009-10-07,3.182,USD
USGG10YR Index,2009-10-08,3.2477,USD
USGG10YR Index,2009-10-09,3.3802,USD
USGG10YR Index,2009-10-12,3.3783,USD
USGG10YR Index,2009-10-13,3.3468,USD
USGG10YR Index,2009-10-14,3.4136,USD
USGG10YR Index,2009-10-15,3.4565,USD
USGG10YR Index,2009-10-16,3.4115,USD
USGG10YR Index,2009-10-19,3.3891,USD
USGG10YR Index,2009-10-20,3.3407,USD
USGG10YR Index,2009-10-21,3.3853,USD
USGG10YR Index,2009-10-22,3.4132,USD
USGG10YR Index,2009-10-23,3.49,USD
USGG10YR Index,2009-10-26,3.5542,USD
USGG10YR Index,2009-10-27,3.4448,USD
USGG10YR Index,2009-10-28,3.4148,USD
USGG10YR Index,2009-10-29,3.4974,USD
USGG10YR Index,2009-10-30,3.3828,USD
USGG10YR Index,2009-11-02,3.4145,USD
USGG10YR Index,2009-11-03,3.4652,USD
USGG10YR Index,2009-11-04,3.5237,USD
USGG10YR Index,2009-11-05,3.5236,USD
USGG10YR Index,2009-11-06,3.4971,USD
USGG10YR Index,2009-11-09,3.4857,USD
USGG10YR Index,2009-11-10,3.4724,USD
USGG10YR Index,2009-11-11,3.4831,USD
USGG10YR Index,2009-11-12,3.4438,USD
USGG10YR Index,2009-11-13,3.4177,USD
USGG10YR Index,2009-11-16,3.3343,USD
USGG10YR Index,2009-11-17,3.3232,USD
USGG10YR Index,2009-11-18,3.3638,USD
USGG10YR Index,2009-11-19,3.3361,USD
USGG10YR Index,2009-11-20,3.3656,USD
USGG10YR Index,2009-11-23,3.3489,USD
USGG10YR Index,2009-11-24,3.3027,USD
USGG10YR Index,2009-11-25,3.2695,USD
USGG10YR Index,2009-11-26,3.2694,USD
USGG10YR Index,2009-11-27,3.2051,USD
USGG10YR Index,2009-11-30,3.1978,USD
USGG10YR Index,2009-12-01,3.2822,USD
USGG10YR Index,2009-12-02,3.3099,USD
USGG10YR Index,2009-12-03,3.3842,USD
USGG10YR Index,2009-12-04,3.4722,USD
USGG10YR Index,2009-12-07,3.429,USD
USGG10YR Index,2009-12-08,3.3804,USD
USGG10YR Index,2009-12-09,3.4328,USD
USGG10YR Index,2009-12-10,3.4967,USD
USGG10YR Index,2009-12-11,3.5498,USD
USGG10YR Index,2009-12-14,3.548,USD
USGG10YR Index,2009-12-15,3.5861,USD
USGG10YR Index,2009-12-16,3.5975,USD
USGG10YR Index,2009-12-17,3.478,USD
USGG10YR Index,2009-12-18,3.5368,USD
USGG10YR Index,2009-12-21,3.6745,USD
USGG10YR Index,2009-12-22,3.7538,USD
USGG10YR Index,2009-12-23,3.7481,USD
USGG10YR Index,2009-12-24,3.8029,USD
USGG10YR Index,2009-12-25,3.803,USD
USGG10YR Index,2009-12-28,3.8402,USD
USGG10YR Index,2009-12-29,3.7972,USD
USGG10YR Index,2009-12-30,3.7856,USD
USGG10YR Index,2009-12-31,3.8368,USD
USGG10YR Index,2010-01-01,3.835,USD
USGG10YR Index,2010-01-04,3.8155,USD
USGG10YR Index,2010-01-05,3.7608,USD
USGG10YR Index,2010-01-06,3.8215,USD
USGG10YR Index,2010-01-07,3.8235,USD
USGG10YR Index,2010-01-08,3.8297,USD
USGG10YR Index,2010-01-11,3.818,USD
USGG10YR Index,2010-01-12,3.7108,USD
USGG10YR Index,2010-01-13,3.7908,USD
USGG10YR Index,2010-01-14,3.7382,USD
USGG10YR Index,2010-01-15,3.6744,USD
USGG10YR Index,2010-01-18,3.6745,USD
USGG10YR Index,2010-01-19,3.6919,USD
USGG10YR Index,2010-01-20,3.6474,USD
USGG10YR Index,2010-01-21,3.5858,USD
USGG10YR Index,2010-01-22,3.6071,USD
USGG10YR Index,2010-01-25,3.6265,USD
USGG10YR Index,2010-01-26,3.6188,USD
USGG10YR Index,2010-01-27,3.6479,USD
USGG10YR Index,2010-01-28,3.6344,USD
USGG10YR Index,2010-01-29,3.5844,USD
USGG10YR Index,2010-02-01,3.6501,USD
USGG10YR Index,2010-02-02,3.6405,USD
USGG10YR Index,2010-02-03,3.7047,USD
USGG10YR Index,2010-02-04,3.6058,USD
USGG10YR Index,2010-02-05,3.5654,USD
USGG10YR Index,2010-02-08,3.5597,USD
USGG10YR Index,2010-02-09,3.6448,USD
USGG10YR Index,2010-02-10,3.6897,USD
USGG10YR Index,2010-02-11,3.7155,USD
USGG10YR Index,2010-02-12,3.6928,USD
USGG10YR Index,2010-02-15,3.6909,USD
USGG10YR Index,2010-02-16,3.6569,USD
USGG10YR Index,2010-02-17,3.7307,USD
USGG10YR Index,2010-02-18,3.8012,USD
USGG10YR Index,2010-02-19,3.7726,USD
USGG10YR Index,2010-02-22,3.7955,USD
USGG10YR Index,2010-02-23,3.6834,USD
USGG10YR Index,2010-02-24,3.6909,USD
USGG10YR Index,2010-02-25,3.6324,USD
USGG10YR Index,2010-02-26,3.6117,USD
USGG10YR Index,2010-03-01,3.6079,USD
USGG10YR Index,2010-03-02,3.6041,USD
USGG10YR Index,2010-03-03,3.6173,USD
USGG10YR Index,2010-03-04,3.6022,USD
USGG10YR Index,2010-03-05,3.6796,USD
USGG10YR Index,2010-03-08,3.7157,USD
USGG10YR Index,2010-03-09,3.7005,USD
USGG10YR Index,2010-03-10,3.7215,USD
USGG10YR Index,2010-03-11,3.7272,USD
USGG10YR Index,2010-03-12,3.7006,USD
USGG10YR Index,2010-03-15,3.6949,USD
USGG10YR Index,2010-03-16,3.6493,USD
USGG10YR Index,2010-03-17,3.6361,USD
USGG10YR Index,2010-03-18,3.6759,USD
USGG10YR Index,2010-03-19,3.6892,USD
USGG10YR Index,2010-03-22,3.6588,USD
USGG10YR Index,2010-03-23,3.6854,USD
USGG10YR Index,2010-03-24,3.8524,USD
USGG10YR Index,2010-03-25,3.8777,USD
USGG10YR Index,2010-03-26,3.8468,USD
USGG10YR Index,2010-03-29,3.8643,USD
USGG10YR Index,2010-03-30,3.8566,USD
USGG10YR Index,2010-03-31,3.8257,USD
USGG10YR Index,2010-04-01,3.8685,USD
USGG10YR Index,2010-04-02,3.9446,USD
USGG10YR Index,2010-04-05,3.9859,USD
USGG10YR Index,2010-04-06,3.9505,USD
USGG10YR Index,2010-04-07,3.8531,USD
USGG10YR Index,2010-04-08,3.8901,USD
USGG10YR Index,2010-04-09,3.8825,USD
USGG10YR Index,2010-04-12,3.8417,USD
USGG10YR Index,2010-04-13,3.8204,USD
USGG10YR Index,2010-04-14,3.8593,USD
USGG10YR Index,2010-04-15,3.8321,USD
USGG10YR Index,2010-04-16,3.7625,USD
USGG10YR Index,2010-04-19,3.7974,USD
USGG10YR Index,2010-04-20,3.7993,USD
USGG10YR Index,2010-04-21,3.7356,USD
USGG10YR Index,2010-04-22,3.7723,USD
USGG10YR Index,2010-04-23,3.8092,USD
USGG10YR Index,2010-04-26,3.8054,USD
USGG10YR Index,2010-04-27,3.6877,USD
USGG10YR Index,2010-04-28,3.7628,USD
USGG10YR Index,2010-04-29,3.7243,USD
USGG10YR Index,2010-04-30,3.6532,USD
USGG10YR Index,2010-05-03,3.682,USD
USGG10YR Index,2010-05-04,3.5902,USD
USGG10YR Index,2010-05-05,3.5388,USD
USGG10YR Index,2010-05-06,3.3938,USD
USGG10YR Index,2010-05-07,3.4255,USD
USGG10YR Index,2010-05-10,3.5406,USD
USGG10YR Index,2010-05-11,3.5235,USD
USGG10YR Index,2010-05-12,3.571,USD
USGG10YR Index,2010-05-13,3.5261,USD
USGG10YR Index,2010-05-14,3.4534,USD
USGG10YR Index,2010-05-17,3.4869,USD
USGG10YR Index,2010-05-18,3.3462,USD
USGG10YR Index,2010-05-19,3.3682,USD
USGG10YR Index,2010-05-20,3.2126,USD
USGG10YR Index,2010-05-21,3.2379,USD
USGG10YR Index,2010-05-24,3.1942,USD
USGG10YR Index,2010-05-25,3.1578,USD
USGG10YR Index,2010-05-26,3.1886,USD
USGG10YR Index,2010-05-27,3.3605,USD
USGG10YR Index,2010-05-28,3.2922,USD
USGG10YR Index,2010-05-31,3.2848,USD
USGG10YR Index,2010-06-01,3.2591,USD
USGG10YR Index,2010-06-02,3.34,USD
USGG10YR Index,2010-06-03,3.3639,USD
USGG10YR Index,2010-06-04,3.2023,USD
USGG10YR Index,2010-06-07,3.1422,USD
USGG10YR Index,2010-06-08,3.1857,USD
USGG10YR Index,2010-06-09,3.1729,USD
USGG10YR Index,2010-06-10,3.3193,USD
USGG10YR Index,2010-06-11,3.2346,USD
USGG10YR Index,2010-06-14,3.2529,USD
USGG10YR Index,2010-06-15,3.3025,USD
USGG10YR Index,2010-06-16,3.2601,USD
USGG10YR Index,2010-06-17,3.1887,USD
USGG10YR Index,2010-06-18,3.2195,USD
USGG10YR Index,2010-06-21,3.2414,USD
USGG10YR Index,2010-06-22,3.1664,USD
USGG10YR Index,2010-06-23,3.119,USD
USGG10YR Index,2010-06-24,3.1371,USD
USGG10YR Index,2010-06-25,3.1078,USD
USGG10YR Index,2010-06-28,3.0209,USD
USGG10YR Index,2010-06-29,2.9491,USD
USGG10YR Index,2010-06-30,2.9311,USD
USGG10YR Index,2010-07-01,2.947,USD
USGG10YR Index,2010-07-02,2.977,USD
USGG10YR Index,2010-07-05,2.9733,USD
USGG10YR Index,2010-07-06,2.9302,USD
USGG10YR Index,2010-07-07,2.9803,USD
USGG10YR Index,2010-07-08,3.0306,USD
USGG10YR Index,2010-07-09,3.052,USD
USGG10YR Index,2010-07-12,3.0628,USD
USGG10YR Index,2010-07-13,3.1208,USD
USGG10YR Index,2010-07-14,3.0426,USD
USGG10YR Index,2010-07-15,2.9937,USD
USGG10YR Index,2010-07-16,2.9215,USD
USGG10YR Index,2010-07-19,2.9537,USD
USGG10YR Index,2010-07-20,2.9481,USD
USGG10YR Index,2010-07-21,2.8782,USD
USGG10YR Index,2010-07-22,2.9353,USD
USGG10YR Index,2010-07-23,2.9943,USD
USGG10YR Index,2010-07-26,2.9924,USD
USGG10YR Index,2010-07-27,3.0485,USD
USGG10YR Index,2010-07-28,2.985,USD
USGG10YR Index,2010-07-29,2.9794,USD
USGG10YR Index,2010-07-30,2.9052,USD
USGG10YR Index,2010-08-02,2.9609,USD
USGG10YR Index,2010-08-03,2.9085,USD
USGG10YR Index,2010-08-04,2.9498,USD
USGG10YR Index,2010-08-05,2.9011,USD
USGG10YR Index,2010-08-06,2.8166,USD
USGG10YR Index,2010-08-09,2.8289,USD
USGG10YR Index,2010-08-10,2.7593,USD
USGG10YR Index,2010-08-11,2.6814,USD
USGG10YR Index,2010-08-12,2.7455,USD
USGG10YR Index,2010-08-13,2.6716,USD
USGG10YR Index,2010-08-16,2.5626,USD
USGG10YR Index,2010-08-17,2.6321,USD
USGG10YR Index,2010-08-18,2.6321,USD
USGG10YR Index,2010-08-19,2.575,USD
USGG10YR Index,2010-08-20,2.6106,USD
USGG10YR Index,2010-08-23,2.5981,USD
USGG10YR Index,2010-08-24,2.488,USD
USGG10YR Index,2010-08-25,2.534,USD
USGG10YR Index,2010-08-26,2.4755,USD
USGG10YR Index,2010-08-27,2.6447,USD
USGG10YR Index,2010-08-30,2.5285,USD
USGG10YR Index,2010-08-31,2.4683,USD
USGG10YR Index,2010-09-01,2.573,USD
USGG10YR Index,2010-09-02,2.6231,USD
USGG10YR Index,2010-09-03,2.697,USD
USGG10YR Index,2010-09-06,2.7025,USD
USGG10YR Index,2010-09-07,2.5944,USD
USGG10YR Index,2010-09-08,2.6555,USD
USGG10YR Index,2010-09-09,2.7588,USD
USGG10YR Index,2010-09-10,2.7917,USD
USGG10YR Index,2010-09-13,2.748,USD
USGG10YR Index,2010-09-14,2.679,USD
USGG10YR Index,2010-09-15,2.7207,USD
USGG10YR Index,2010-09-16,2.7608,USD
USGG10YR Index,2010-09-17,2.7372,USD
USGG10YR Index,2010-09-20,2.7026,USD
USGG10YR Index,2010-09-21,2.5727,USD
USGG10YR Index,2010-09-22,2.5583,USD
USGG10YR Index,2010-09-23,2.5511,USD
USGG10YR Index,2010-09-24,2.605,USD
USGG10YR Index,2010-09-27,2.5242,USD
USGG10YR Index,2010-09-28,2.4653,USD
USGG10YR Index,2010-09-29,2.5027,USD
USGG10YR Index,2010-09-30,2.5098,USD
USGG10YR Index,2010-10-01,2.5097,USD
USGG10YR Index,2010-10-04,2.4758,USD
USGG10YR Index,2010-10-05,2.4722,USD
USGG10YR Index,2010-10-06,2.3976,USD
USGG10YR Index,2010-10-07,2.3833,USD
USGG10YR Index,2010-10-08,2.392,USD
USGG10YR Index,2010-10-11,2.3919,USD
USGG10YR Index,2010-10-12,2.4309,USD
USGG10YR Index,2010-10-13,2.422,USD
USGG10YR Index,2010-10-14,2.5076,USD
USGG10YR Index,2010-10-15,2.5597,USD
USGG10YR Index,2010-10-18,2.5075,USD
USGG10YR Index,2010-10-19,2.4752,USD
USGG10YR Index,2010-10-20,2.4788,USD
USGG10YR Index,2010-10-21,2.5452,USD
USGG10YR Index,2010-10-22,2.5541,USD
USGG10YR Index,2010-10-25,2.5613,USD
USGG10YR Index,2010-10-26,2.6393,USD
USGG10YR Index,2010-10-27,2.7198,USD
USGG10YR Index,2010-10-28,2.6576,USD
USGG10YR Index,2010-10-29,2.5993,USD
USGG10YR Index,2010-11-01,2.6229,USD
USGG10YR Index,2010-11-02,2.5866,USD
USGG10YR Index,2010-11-03,2.5702,USD
USGG10YR Index,2010-11-04,2.489,USD
USGG10YR Index,2010-11-05,2.5304,USD
USGG10YR Index,2010-11-08,2.5502,USD
USGG10YR Index,2010-11-09,2.6558,USD
USGG10YR Index,2010-11-10,2.6286,USD
USGG10YR Index,2010-11-11,2.6447,USD
USGG10YR Index,2010-11-12,2.7871,USD
USGG10YR Index,2010-11-15,2.9593,USD
USGG10YR Index,2010-11-16,2.84,USD
USGG10YR Index,2010-11-17,2.8766,USD
USGG10YR Index,2010-11-18,2.895,USD
USGG10YR Index,2010-11-19,2.8713,USD
USGG10YR Index,2010-11-22,2.8019,USD
USGG10YR Index,2010-11-23,2.7729,USD
USGG10YR Index,2010-11-24,2.912,USD
USGG10YR Index,2010-11-25,2.9085,USD
USGG10YR Index,2010-11-26,2.8663,USD
USGG10YR Index,2010-11-29,2.8205,USD
USGG10YR Index,2010-11-30,2.7968,USD
USGG10YR Index,2010-12-01,2.9642,USD
USGG10YR Index,2010-12-02,2.9885,USD
USGG10YR Index,2010-12-03,3.0055,USD
USGG10YR Index,2010-12-06,2.9201,USD
USGG10YR Index,2010-12-07,3.1257,USD
USGG10YR Index,2010-12-08,3.2723,USD
USGG10YR Index,2010-12-09,3.2037,USD
USGG10YR Index,2010-12-10,3.319,USD
USGG10YR Index,2010-12-13,3.275,USD
USGG10YR Index,2010-12-14,3.4727,USD
USGG10YR Index,2010-12-15,3.5318,USD
USGG10YR Index,2010-12-16,3.4224,USD
USGG10YR Index,2010-12-17,3.3279,USD
USGG10YR Index,2010-12-20,3.3358,USD
USGG10YR Index,2010-12-21,3.3031,USD
USGG10YR Index,2010-12-22,3.3458,USD
USGG10YR Index,2010-12-23,3.3892,USD
USGG10YR Index,2010-12-24,3.3933,USD
USGG10YR Index,2010-12-27,3.3294,USD
USGG10YR Index,2010-12-28,3.4795,USD
USGG10YR Index,2010-12-29,3.3489,USD
USGG10YR Index,2010-12-30,3.3646,USD
USGG10YR Index,2010-12-31,3.2935,USD
USGG10YR Index,2011-01-03,3.3324,USD
USGG10YR Index,2011-01-04,3.3287,USD
USGG10YR Index,2011-01-05,3.4654,USD
USGG10YR Index,2011-01-06,3.3932,USD
USGG10YR Index,2011-01-07,3.3237,USD
USGG10YR Index,2011-01-10,3.2832,USD
USGG10YR Index,2011-01-11,3.3396,USD
USGG10YR Index,2011-01-12,3.365,USD
USGG10YR Index,2011-01-13,3.2972,USD
USGG10YR Index,2011-01-14,3.3231,USD
USGG10YR Index,2011-01-17,3.3291,USD
USGG10YR Index,2011-01-18,3.3663,USD
USGG10YR Index,2011-01-19,3.339,USD
USGG10YR Index,2011-01-20,3.4488,USD
USGG10YR Index,2011-01-21,3.4042,USD
USGG10YR Index,2011-01-24,3.4044,USD
USGG10YR Index,2011-01-25,3.3284,USD
USGG10YR Index,2011-01-26,3.4146,USD
USGG10YR Index,2011-01-27,3.3873,USD
USGG10YR Index,2011-01-28,3.3214,USD
USGG10YR Index,2011-01-31,3.3704,USD
USGG10YR Index,2011-02-01,3.4394,USD
USGG10YR Index,2011-02-02,3.4771,USD
USGG10YR Index,2011-02-03,3.5488,USD
USGG10YR Index,2011-02-04,3.6356,USD
USGG10YR Index,2011-02-07,3.6299,USD
USGG10YR Index,2011-02-08,3.7373,USD
USGG10YR Index,2011-02-09,3.6465,USD
USGG10YR Index,2011-02-10,3.6928,USD
USGG10YR Index,2011-02-11,3.6288,USD
USGG10YR Index,2011-02-14,3.6194,USD
USGG10YR Index,2011-02-15,3.6044,USD
USGG10YR Index,2011-02-16,3.6193,USD
USGG10YR Index,2011-02-17,3.5725,USD
USGG10YR Index,2011-02-18,3.5799,USD
USGG10YR Index,2011-02-21,3.5874,USD
USGG10YR Index,2011-02-22,3.4533,USD
USGG10YR Index,2011-02-23,3.4848,USD
USGG10YR Index,2011-02-24,3.4477,USD
USGG10YR Index,2011-02-25,3.4125,USD
USGG10YR Index,2011-02-28,3.4272,USD
USGG10YR Index,2011-03-01,3.3921,USD
USGG10YR Index,2011-03-02,3.4697,USD
USGG10YR Index,2011-03-03,3.5554,USD
USGG10YR Index,2011-03-04,3.49,USD
USGG10YR Index,2011-03-07,3.5123,USD
USGG10YR Index,2011-03-08,3.5477,USD
USGG10YR Index,2011-03-09,3.4675,USD
USGG10YR Index,2011-03-10,3.3584,USD
USGG10YR Index,2011-03-11,3.4025,USD
USGG10YR Index,2011-03-14,3.3563,USD
USGG10YR Index,2011-03-15,3.303,USD
USGG10YR Index,2011-03-16,3.17,USD
USGG10YR Index,2011-03-17,3.2553,USD
USGG10YR Index,2011-03-18,3.2678,USD
USGG10YR Index,2011-03-21,3.3282,USD
USGG10YR Index,2011-03-22,3.3263,USD
USGG10YR Index,2011-03-23,3.3501,USD
USGG10YR Index,2011-03-24,3.4037,USD
USGG10YR Index,2011-03-25,3.4388,USD
USGG10YR Index,2011-03-28,3.4313,USD
USGG10YR Index,2011-03-29,3.4872,USD
USGG10YR Index,2011-03-30,3.4349,USD
USGG10YR Index,2011-03-31,3.4703,USD
USGG10YR Index,2011-04-01,3.4422,USD
USGG10YR Index,2011-04-04,3.4179,USD
USGG10YR Index,2011-04-05,3.4795,USD
USGG10YR Index,2011-04-06,3.5452,USD
USGG10YR Index,2011-04-07,3.5451,USD
USGG10YR Index,2011-04-08,3.5772,USD
USGG10YR Index,2011-04-11,3.5847,USD
USGG10YR Index,2011-04-12,3.4904,USD
USGG10YR Index,2011-04-13,3.4585,USD
USGG10YR Index,2011-04-14,3.4979,USD
USGG10YR Index,2011-04-15,3.4079,USD
USGG10YR Index,2011-04-18,3.3743,USD
USGG10YR Index,2011-04-19,3.3631,USD
USGG10YR Index,2011-04-20,3.4077,USD
USGG10YR Index,2011-04-21,3.3963,USD
USGG10YR Index,2011-04-22,3.3907,USD
USGG10YR Index,2011-04-25,3.3627,USD
USGG10YR Index,2011-04-26,3.307,USD
USGG10YR Index,2011-04-27,3.3552,USD
USGG10YR Index,2011-04-28,3.3106,USD
USGG10YR Index,2011-04-29,3.2863,USD
USGG10YR Index,2011-05-02,3.2788,USD
USGG10YR Index,2011-05-03,3.2473,USD
USGG10YR Index,2011-05-04,3.2159,USD
USGG10YR Index,2011-05-05,3.1499,USD
USGG10YR Index,2011-05-06,3.1459,USD
USGG10YR Index,2011-05-09,3.1604,USD
USGG10YR Index,2011-05-10,3.2135,USD
USGG10YR Index,2011-05-11,3.1593,USD
USGG10YR Index,2011-05-12,3.2225,USD
USGG10YR Index,2011-05-13,3.1709,USD
USGG10YR Index,2011-05-16,3.147,USD
USGG10YR Index,2011-05-17,3.1158,USD
USGG10YR Index,2011-05-18,3.1801,USD
USGG10YR Index,2011-05-19,3.1709,USD
USGG10YR Index,2011-05-20,3.1451,USD
USGG10YR Index,2011-05-23,3.1286,USD
USGG10YR Index,2011-05-24,3.1139,USD
USGG10YR Index,2011-05-25,3.1304,USD
USGG10YR Index,2011-05-26,3.0572,USD
USGG10YR Index,2011-05-27,3.0735,USD
USGG10YR Index,2011-05-30,3.0735,USD
USGG10YR Index,2011-05-31,3.0607,USD
USGG10YR Index,2011-06-01,2.9408,USD
USGG10YR Index,2011-06-02,3.0297,USD
USGG10YR Index,2011-06-03,2.9859,USD
USGG10YR Index,2011-06-06,2.995,USD
USGG10YR Index,2011-06-07,2.9949,USD
USGG10YR Index,2011-06-08,2.9387,USD
USGG10YR Index,2011-06-09,2.9967,USD
USGG10YR Index,2011-06-10,2.9693,USD
USGG10YR Index,2011-06-13,2.9838,USD
USGG10YR Index,2011-06-14,3.0972,USD
USGG10YR Index,2011-06-15,2.9692,USD
USGG10YR Index,2011-06-16,2.9274,USD
USGG10YR Index,2011-06-17,2.9445,USD
USGG10YR Index,2011-06-20,2.958,USD
USGG10YR Index,2011-06-21,2.9835,USD
USGG10YR Index,2011-06-22,2.9825,USD
USGG10YR Index,2011-06-23,2.9116,USD
USGG10YR Index,2011-06-24,2.8636,USD
USGG10YR Index,2011-06-27,2.9305,USD
USGG10YR Index,2011-06-28,3.0308,USD
USGG10YR Index,2011-06-29,3.1118,USD
USGG10YR Index,2011-06-30,3.16,USD
USGG10YR Index,2011-07-01,3.1823,USD
USGG10YR Index,2011-07-04,3.1823,USD
USGG10YR Index,2011-07-05,3.121,USD
USGG10YR Index,2011-07-06,3.108,USD
USGG10YR Index,2011-07-07,3.1377,USD
USGG10YR Index,2011-07-08,3.0268,USD
USGG10YR Index,2011-07-11,2.9189,USD
USGG10YR Index,2011-07-12,2.877,USD
USGG10YR Index,2011-07-13,2.8824,USD
USGG10YR Index,2011-07-14,2.9534,USD
USGG10YR Index,2011-07-15,2.9058,USD
USGG10YR Index,2011-07-18,2.9276,USD
USGG10YR Index,2011-07-19,2.8802,USD
USGG10YR Index,2011-07-20,2.9275,USD
USGG10YR Index,2011-07-21,3.0136,USD
USGG10YR Index,2011-07-22,2.9621,USD
USGG10YR Index,2011-07-25,3.0006,USD
USGG10YR Index,2011-07-26,2.9529,USD
USGG10YR Index,2011-07-27,2.9803,USD
USGG10YR Index,2011-07-28,2.9454,USD
USGG10YR Index,2011-07-29,2.7961,USD
USGG10YR Index,2011-08-01,2.7437,USD
USGG10YR Index,2011-08-02,2.6114,USD
USGG10YR Index,2011-08-03,2.6202,USD
USGG10YR Index,2011-08-04,2.4028,USD
USGG10YR Index,2011-08-05,2.5585,USD
USGG10YR Index,2011-08-08,2.3179,USD
USGG10YR Index,2011-08-09,2.2488,USD
USGG10YR Index,2011-08-10,2.1061,USD
USGG10YR Index,2011-08-11,2.3399,USD
USGG10YR Index,2011-08-12,2.2548,USD
USGG10YR Index,2011-08-15,2.3053,USD
USGG10YR Index,2011-08-16,2.2196,USD
USGG10YR Index,2011-08-17,2.1652,USD
USGG10YR Index,2011-08-18,2.0624,USD
USGG10YR Index,2011-08-19,2.0623,USD
USGG10YR Index,2011-08-22,2.1058,USD
USGG10YR Index,2011-08-23,2.153,USD
USGG10YR Index,2011-08-24,2.2994,USD
USGG10YR Index,2011-08-25,2.2286,USD
USGG10YR Index,2011-08-26,2.1899,USD
USGG10YR Index,2011-08-29,2.2561,USD
USGG10YR Index,2011-08-30,2.1767,USD
USGG10YR Index,2011-08-31,2.2234,USD
USGG10YR Index,2011-09-01,2.1302,USD
USGG10YR Index,2011-09-02,1.9857,USD
USGG10YR Index,2011-09-05,1.9857,USD
USGG10YR Index,2011-09-06,1.984,USD
USGG10YR Index,2011-09-07,2.0429,USD
USGG10YR Index,2011-09-08,1.9787,USD
USGG10YR Index,2011-09-09,1.9183,USD
USGG10YR Index,2011-09-12,1.9475,USD
USGG10YR Index,2011-09-13,1.9906,USD
USGG10YR Index,2011-09-14,1.9837,USD
USGG10YR Index,2011-09-15,2.082,USD
USGG10YR Index,2011-09-16,2.0479,USD
USGG10YR Index,2011-09-19,1.9506,USD
USGG10YR Index,2011-09-20,1.9385,USD
USGG10YR Index,2011-09-21,1.8576,USD
USGG10YR Index,2011-09-22,1.718,USD
USGG10YR Index,2011-09-23,1.8334,USD
USGG10YR Index,2011-09-26,1.9002,USD
USGG10YR Index,2011-09-27,1.9711,USD
USGG10YR Index,2011-09-28,1.9797,USD
USGG10YR Index,2011-09-29,1.9962,USD
USGG10YR Index,2011-09-30,1.9154,USD
USGG10YR Index,2011-10-03,1.756,USD
USGG10YR Index,2011-10-04,1.8207,USD
USGG10YR Index,2011-10-05,1.8877,USD
USGG10YR Index,2011-10-06,1.9872,USD
USGG10YR Index,2011-10-07,2.0764,USD
USGG10YR Index,2011-10-10,2.0764,USD
USGG10YR Index,2011-10-11,2.1496,USD
USGG10YR Index,2011-10-12,2.2101,USD
USGG10YR Index,2011-10-13,2.1834,USD
USGG10YR Index,2011-10-14,2.2477,USD
USGG10YR Index,2011-10-17,2.155,USD
USGG10YR Index,2011-10-18,2.1763,USD
USGG10YR Index,2011-10-19,2.1603,USD
USGG10YR Index,2011-10-20,2.1888,USD
USGG10YR Index,2011-10-21,2.2192,USD
USGG10YR Index,2011-10-24,2.2336,USD
USGG10YR Index,2011-10-25,2.1089,USD
USGG10YR Index,2011-10-26,2.2041,USD
USGG10YR Index,2011-10-27,2.3964,USD
USGG10YR Index,2011-10-28,2.3167,USD
USGG10YR Index,2011-10-31,2.1133,USD
USGG10YR Index,2011-11-01,1.9889,USD
USGG10YR Index,2011-11-02,1.9854,USD
USGG10YR Index,2011-11-03,2.0734,USD
USGG10YR Index,2011-11-04,2.0327,USD
USGG10YR Index,2011-11-07,2.0371,USD
USGG10YR Index,2011-11-08,2.0769,USD
